JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
AC	ACHATS	04/05/1972	20230428	60610000	ACHATS FOURN.NON STOCK.(ENERGIE EAU)			321	20230428	MoonCard - Total - Essence	27,27	0					
AC	ACHATS	04/05/1972	20230428	44566100	TVA DEDUCTIBLE 20%			321	20230428	MoonCard - Total - Essence	4,19	0					
AC	ACHATS	04/05/1972	20230428	40110000	FOURNISSEURS	DIVERS MOONCARD	DIV 	321	20230428	MoonCard - Total - Essence	0	31,46					
AC	ACHATS	04/05/1973	20230428	62510300	RESTAURANT			322	20230428	MoonCard - Ville De Paris - Stationnement	4,4	0					
AC	ACHATS	04/05/1973	20230428	40110000	FOURNISSEURS	DIVERS MOONCARD	DIV 	322	20230428	MoonCard - Ville De Paris - Stationnement	0	4,4					
AC	ACHATS	04/05/1974	20230428	40110000	FOURNISSEURS	DIVERS MOONCARD	DIV 	323	20230428	MoonCard - Ville De Paris - Stationnement	0	2,4					
AC	ACHATS	04/05/1974	20230428	62510300	RESTAURANT			323	20230428	MoonCard - Ville De Paris - Stationnement	2,4	0					
AC	ACHATS	04/05/2008	20230404	60610000	ACHATS FOURN.NON STOCK.(ENERGIE EAU)			257	20230404	MoonCard - Total - Total	16,42	0					
AC	ACHATS	04/05/2008	20230404	44566100	TVA DEDUCTIBLE 20%			257	20230404	MoonCard - Total - Total	3,28	0					
AC	ACHATS	04/05/2008	20230404	40110000	FOURNISSEURS	DIVERS MOONCARD	DIV 	257	20230404	MoonCard - Total - Total	0	19,7					
AC	ACHATS	04/05/2009	20230404	40110000	FOURNISSEURS	DIVERS MOONCARD	DIV 	258	20230404	MoonCard - BUSINESSCOOT - BUSINESSCOOT	0	106,8					
AC	ACHATS	04/05/2009	20230404	44566100	TVA DEDUCTIBLE 20%			258	20230404	MoonCard - BUSINESSCOOT - BUSINESSCOOT	17,8	0					
AC	ACHATS	04/05/2009	20230404	62370000	PUBLICITÉ, PUBLICATIONS, RELATIONS PUBLIQUES			258	20230404	MoonCard - BUSINESSCOOT - BUSINESSCOOT	89	0					
AC	ACHATS	05/01/2001	20230528	40110000	FOURNISSEURS	LIX	LIX 	102	20230528	LIXXBAIL VEHICULE BLUE HDI	0	464,48					
AC	ACHATS	05/01/2001	20230528	61210000	LIXXBAIL PEUGEOT 208 SAMIR			102	20230528	LIXXBAIL VEHICULE BLUE HDI	387,52	0					
AC	ACHATS	05/01/2001	20230528	44566100	TVA DEDUCTIBLE 20%			102	20230528	LIXXBAIL VEHICULE BLUE HDI	76,96	0					
AC	ACHATS	05/02/2001	20230503	40110000	FOURNISSEURS	FACEBOOK	FAC 	101	20230503	Facture FBADS-586-102528201 du 03/05/2023	750	0					
AC	ACHATS	05/02/2001	20230503	70600008	PRESTATIONS DE SERVICES			101	20230503	Facture FBADS-586-102528201 du 03/05/2023	0	750					
AC	ACHATS	05/02/2010	20230502	40110000	FOURNISSEURS	FRE	FRE 	108	20230502	Facture FREE MOBILE du 02/05/2023	0	19,99					
AC	ACHATS	05/02/2010	20230502	62610000	FRAIS DE TÉLÉCOMMUNICATIONS			108	20230502	Facture FREE MOBILE du 02/05/2023	16,66	0					
AC	ACHATS	05/02/2010	20230502	44566100	TVA DEDUCTIBLE 20%			108	20230502	Facture FREE MOBILE du 02/05/2023	3,33	0					
AC	ACHATS	05/02/2011	20230505	40110000	FOURNISSEURS	FIVEPIX	AMALIO ASSURANCE 	104	20230505	Facture FIVE PIX du 05/05/2023	0	144					
AC	ACHATS	05/02/2011	20230505	62360000	CATALOGUES ET IMPRIMES			104	20230505	Facture FIVE PIX du 05/05/2023	120	0					
AC	ACHATS	05/02/2011	20230505	44566100	TVA DEDUCTIBLE 20%			104	20230505	Facture FIVE PIX du 05/05/2023	24	0					
AC	ACHATS	05/02/2012	20230515	40110000	FOURNISSEURS	INLEAD	INLEAD NANTES	103	20230515	Facture INLEAD - NANTES du 15/05/2023	0	456					
AC	ACHATS	05/02/2012	20230515	62310000	FRAIS RESEAUX SOCIAUX			103	20230515	Facture INLEAD - NANTES du 15/05/2023	380	0					
AC	ACHATS	05/02/2012	20230515	44566100	TVA DEDUCTIBLE 20%			103	20230515	Facture INLEAD - NANTES du 15/05/2023	76	0					
AC	ACHATS	05/02/2013	20230509	40110000	FOURNISSEURS	BINOMIAL	BINOMIAL EXPERTISE PARIS	100	20230509	Facture BINOMIAL EXPERTISE  du 09/05/2023	0	3840					
AC	ACHATS	05/02/2013	20230509	62266000	HONORAIRE EXPERTISE			100	20230509	Facture BINOMIAL EXPERTISE  du 09/05/2023	3200	0					
AC	ACHATS	05/02/2013	20230509	44566100	TVA DEDUCTIBLE 20%			100	20230509	Facture BINOMIAL EXPERTISE  du 09/05/2023	640	0					
AC	ACHATS	05/02/2014	20230511	40110000	FOURNISSEURS	AP	AP SECURE 	100	20230511	Facture FC2023FC29 du 11/05/2023	0	936					
AC	ACHATS	05/02/2014	20230511	60410000	PRESTATIONS CONCEPT FRANCHISE			100	20230511	Facture FC2023FC29 du 11/05/2023	780	0					
AC	ACHATS	05/02/2014	20230511	44566100	TVA DEDUCTIBLE 20%			100	20230511	Facture FC2023FC29 du 11/05/2023	156	0					
AC	ACHATS	05/02/2002	20230504	40110000	FOURNISSEURS	BOULANGER	BOULANGER LESQUIN	101	20230504	Facture BOULANGER - LESQUIN du 04/05/2023	0	523,99					
AC	ACHATS	05/02/2002	20230504	60610000	ACHATS FOURN.NON STOCK.(ENERGIE EAU)			101	20230504	Facture BOULANGER - LESQUIN du 04/05/2023	436,67	0					
AC	ACHATS	05/02/2002	20230504	44566100	TVA DEDUCTIBLE 20%			101	20230504	Facture BOULANGER - LESQUIN du 04/05/2023	87,32	0					
AC	ACHATS	05/02/2003	20230509	40110000	FOURNISSEURS	DIF	DIFFUSION 	101	20230509	Facture DIFFUSION du 09/05/2023	0	7650					
AC	ACHATS	05/02/2003	20230509	62310000	FRAIS RESEAUX SOCIAUX			101	20230509	Facture DIFFUSION du 09/05/2023	6375	0					
AC	ACHATS	05/02/2003	20230509	44566100	TVA DEDUCTIBLE 20%			101	20230509	Facture DIFFUSION du 09/05/2023	1275	0					
AC	ACHATS	05/02/2004	20230508	40110000	FOURNISSEURS	HEC JUNIOR CONSEIL	HEC JUNIOR CONSEIL JOUY EN JOSAS	106	20230508	Facture HEC JUNIOR CONSEIL - JOUY EN JOSAS du 08/05/2023	0	6362,88					
AC	ACHATS	05/02/2004	20230508	62267000	HONORAIRES ARCHITECTE			106	20230508	Facture HEC JUNIOR CONSEIL - JOUY EN JOSAS du 08/05/2023	5302,4	0					
AC	ACHATS	05/02/2004	20230508	44566100	TVA DEDUCTIBLE 20%			106	20230508	Facture HEC JUNIOR CONSEIL - JOUY EN JOSAS du 08/05/2023	1060,48	0					
AC	ACHATS	05/02/2005	20230501	40110000	FOURNISSEURS	OVH	OVH 	103	20230501	Facture OVH du 01/05/2023	0	306,8					
AC	ACHATS	05/02/2005	20230501	61353000	ABONNEMENT OVH CLOUD			103	20230501	Facture OVH du 01/05/2023	255,67	0					
AC	ACHATS	05/02/2005	20230501	44566100	TVA DEDUCTIBLE 20%			103	20230501	Facture OVH du 01/05/2023	51,13	0					
AC	ACHATS	05/02/2006	20230510	40110000	FOURNISSEURS	HAY TEM	HAY TEM PLUS 	100	20230510	Facture 98/2023 du 10/05/2023	0	1000					
AC	ACHATS	05/02/2006	20230510	60410000	PRESTATIONS CONCEPT FRANCHISE			100	20230510	Facture 98/2023 du 10/05/2023	1000	0					
AC	ACHATS	05/02/2007	20230510	40110000	FOURNISSEURS	BEIN REGIE	BEIN REGIE BOULOGNE BILLANCOURT	105	20230510	Facture BEIN REGIE - BOULOGNE BILLANCOURT du 10/05/2023	0	18006,24					
AC	ACHATS	05/02/2007	20230510	62360000	CATALOGUES ET IMPRIMES			105	20230510	Facture BEIN REGIE - BOULOGNE BILLANCOURT du 10/05/2023	15005,2	0					
AC	ACHATS	05/02/2007	20230510	44566100	TVA DEDUCTIBLE 20%			105	20230510	Facture BEIN REGIE - BOULOGNE BILLANCOURT du 10/05/2023	3001,04	0					
AC	ACHATS	05/02/2008	20230516	40110000	FOURNISSEURS	PROPAGO	PROPAGO PARIS	100	20230516	Facture PROPAGO - PARIS du 16/05/2023	0	386,4					
AC	ACHATS	05/02/2008	20230516	62510100	FRAIS CARBURANT			100	20230516	Facture PROPAGO - PARIS du 16/05/2023	322	0					
AC	ACHATS	05/02/2008	20230516	44566100	TVA DEDUCTIBLE 20%			100	20230516	Facture PROPAGO - PARIS du 16/05/2023	64,4	0					
AC	ACHATS	05/02/2009	20230516	40110000	FOURNISSEURS	PROPAGO	PROPAGO PARIS	101	20230516	Facture PROPAGO - PARIS du 16/05/2023	0	386,4					
AC	ACHATS	05/02/2009	20230516	62360000	CATALOGUES ET IMPRIMES			101	20230516	Facture PROPAGO - PARIS du 16/05/2023	322	0					
AC	ACHATS	05/02/2009	20230516	44566100	TVA DEDUCTIBLE 20%			101	20230516	Facture PROPAGO - PARIS du 16/05/2023	64,4	0					
AC	ACHATS	06/01/2001	20230628	40110000	FOURNISSEURS	LIX	LIX 	103	20230628	LIXXBAIL VEHICULE BLUE HDI	0	464,48					
AC	ACHATS	06/01/2001	20230628	61210000	LIXXBAIL PEUGEOT 208 SAMIR			103	20230628	LIXXBAIL VEHICULE BLUE HDI	387,52	0					
AC	ACHATS	06/01/2001	20230628	44566100	TVA DEDUCTIBLE 20%			103	20230628	LIXXBAIL VEHICULE BLUE HDI	76,96	0					
AC	ACHATS	07/01/2001	20230728	40110000	FOURNISSEURS	LIX	LIX 	104	20230728	LIXXBAIL VEHICULE BLUE HDI	0	464,48					
AC	ACHATS	07/01/2001	20230728	61210000	LIXXBAIL PEUGEOT 208 SAMIR			104	20230728	LIXXBAIL VEHICULE BLUE HDI	387,52	0					
AC	ACHATS	07/01/2001	20230728	44566100	TVA DEDUCTIBLE 20%			104	20230728	LIXXBAIL VEHICULE BLUE HDI	76,96	0					
AC	ACHATS	08/01/2001	20230828	40110000	FOURNISSEURS	LIX	LIX 	105	20230828	LIXXBAIL VEHICULE BLUE HDI	0	464,48					
AC	ACHATS	08/01/2001	20230828	61210000	LIXXBAIL PEUGEOT 208 SAMIR			105	20230828	LIXXBAIL VEHICULE BLUE HDI	387,52	0					
AC	ACHATS	08/01/2001	20230828	44566100	TVA DEDUCTIBLE 20%			105	20230828	LIXXBAIL VEHICULE BLUE HDI	76,96	0					
AC	ACHATS	09/01/2001	20230928	40110000	FOURNISSEURS	LIX	LIX 	106	20230928	LIXXBAIL VEHICULE BLUE HDI	0	464,48					
AC	ACHATS	09/01/2001	20230928	61210000	LIXXBAIL PEUGEOT 208 SAMIR			106	20230928	LIXXBAIL VEHICULE BLUE HDI	387,52	0					
AC	ACHATS	09/01/2001	20230928	44566100	TVA DEDUCTIBLE 20%			106	20230928	LIXXBAIL VEHICULE BLUE HDI	76,96	0					
AC	ACHATS	10/01/2001	20231028	40110000	FOURNISSEURS	LIX	LIX 	107	20231028	LIXXBAIL VEHICULE BLUE HDI	0	464,48					
AC	ACHATS	10/01/2001	20231028	61210000	LIXXBAIL PEUGEOT 208 SAMIR			107	20231028	LIXXBAIL VEHICULE BLUE HDI	387,52	0					
AC	ACHATS	10/01/2001	20231028	44566100	TVA DEDUCTIBLE 20%			107	20231028	LIXXBAIL VEHICULE BLUE HDI	76,96	0					
AC	ACHATS	11/01/2001	20231128	40110000	FOURNISSEURS	LIX	LIX 	108	20231128	LIXXBAIL VEHICULE BLUE HDI	0	464,48					
AC	ACHATS	11/01/2001	20231128	61210000	LIXXBAIL PEUGEOT 208 SAMIR			108	20231128	LIXXBAIL VEHICULE BLUE HDI	387,52	0					
AC	ACHATS	11/01/2001	20231128	44566100	TVA DEDUCTIBLE 20%			108	20231128	LIXXBAIL VEHICULE BLUE HDI	76,96	0					
AC	ACHATS	12/01/2001	20231228	40110000	FOURNISSEURS	LIX	LIX 	109	20231228	LIXXBAIL VEHICULE BLUE HDI	0	464,48					
AC	ACHATS	12/01/2001	20231228	61210000	LIXXBAIL PEUGEOT 208 SAMIR			109	20231228	LIXXBAIL VEHICULE BLUE HDI	387,52	0					
AC	ACHATS	12/01/2001	20231228	44566100	TVA DEDUCTIBLE 20%			109	20231228	LIXXBAIL VEHICULE BLUE HDI	76,96	0					
BD	BANQUE DETAIL	01/01/2001	20230110	51110000	REMISES PRLVTS CLIENTS			2	20230110	Remise prlvm du 10/01/2023	10376,82	0					
BD	BANQUE DETAIL	01/01/2001	20230110	41110000	CLIENTS	411AYA00	AYA 	2	20230110	RGLT01132	0	10376,82					
BD	BANQUE DETAIL	01/02/2001	20230110	51110000	REMISES PRLVTS CLIENTS			3	20230110	Remise prlvm du 10/01/2023	167821,9	0					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411PI100	PI1 	3	20230110	RGLT01127	0	6155,57					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411TOR00	77 PIZZA TORCY	3	20230110	RGLT01131	0	5664,69					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411CL00098	CHEZ MARCELLINO 	3	20230110	RGLT01133	0	4563,08					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411FAM00	FAM 	3	20230110	RGLT01134	0	5789,59					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411FB000	FB93 	3	20230110	RGLT01135	0	3874,9					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411FER00	FER 	3	20230110	RGLT01136	0	7958,52					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411CL00132	MBF MASSY 	3	20230110	RGLT01145	0	5431					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411MKA00	MK ALLIANCE 	3	20230110	RGLT01146	0	3863,22					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411NAI00	NAI 	3	20230110	RGLT01147	0	5436,48					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411CL00092	CL00092 	3	20230110	RGLT01148	0	4673,75					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411PLA00	PLA 	3	20230110	RGLT01149	0	4364,4					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411PAN00	FIVE PANTIN 	3	20230110	RGLT01152	0	2450,81					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411THE00	THE 	3	20230110	RGLT01130	0	7422,05					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411FNT00	FNT 	3	20230110	RGLT01138	0	3375,7					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411HEA00	SAS HEALFY 	3	20230110	RGLT01153	0	8006,08					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411PIZ00	TOR 	3	20230110	RGLT01128	0	5569,19					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411YDE00	YDE 	3	20230110	RGLT01129	0	5004,43					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411MFK00	FIVE MFK 	3	20230110	RGLT01137	0	8989,78					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411HHC00	HHC 	3	20230110	RGLT01139	0	8085,4					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411HIM00	HIM 	3	20230110	RGLT01140	0	5792,62					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411HZF00	HZFP 	3	20230110	RGLT01141	0	10309,62					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411INA00	INA 	3	20230110	RGLT01142	0	3884,48					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411JMC00	JMC 	3	20230110	RGLT01143	0	4275,01					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411CL00099	LSF 	3	20230110	RGLT01144	0	5175,68					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411RF000	411RF000 	3	20230110	RGLT01150	0	3879,98					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411REA00	REAL FOOD PARIS	3	20230110	RGLT01151	0	3899,58					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411TDJ00	TDJ 	3	20230110	RGLT01156	0	5143,05					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411TDM00	TDM 	3	20230110	RGLT01157	0	5479,77					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411PAR00	SAS PARS 	3	20230110	RGLT01154	0	2932,83					
BD	BANQUE DETAIL	01/02/2001	20230110	41110000	CLIENTS	411SRP00	EURL SRP ST CHARLES 	3	20230110	RGLT01155	0	10370,64					
BD	BANQUE DETAIL	01/03/2001	20230113	51110000	REMISES PRLVTS CLIENTS			4	20230113	Remise prlvm du 10/01/2023	7533,63	0					
BD	BANQUE DETAIL	01/03/2001	20230113	41110000	CLIENTS	411CL00097	 	4	20230113	RGLT01132	0	3365,65					
BD	BANQUE DETAIL	01/03/2001	20230113	41110000	CLIENTS	411CL00102	 	4	20230113	RGLT01132	0	4167,98					
BD	BANQUE DETAIL	01/04/2001	20230111	41110000	CLIENTS	411NAI00	NAI 	5	20230111	IMPAYES PRELEV CUBICUS DU 12/01/2023	5436,48	0					
BD	BANQUE DETAIL	01/04/2001	20230111	41110000	CLIENTS	411INA00	INA 	5	20230111	IMPAYES PRELEV CUBICUS DU 12/01/2023	3884,48	0					
BD	BANQUE DETAIL	01/04/2001	20230111	41110000	CLIENTS	411FNT00	FNT 	5	20230111	IMPAYES PRELEV CUBICUS DU 12/01/2023	3375,7	0					
BD	BANQUE DETAIL	01/04/2001	20230111	51110000	REMISES PRLVTS CLIENTS			5	20230111	IMPAYES PRELEV CUBICUS DU 12/01/2023	0	12696,66					
BD	BANQUE DETAIL	01/05/2001	20230112	51110000	REMISES PRLVTS CLIENTS			6	20230112	Remise prlvm du 12/01/2023	12208,8	0					
BD	BANQUE DETAIL	01/05/2001	20230112	41110000	CLIENTS	411MEH00	MEH 	6	20230112	RGLT01121	0	720					
BD	BANQUE DETAIL	01/05/2001	20230112	41110000	CLIENTS	411MEH00	MEH 	6	20230112	RGLT01123	0	117,6					
BD	BANQUE DETAIL	01/05/2001	20230112	41110000	CLIENTS	411HHC00	HHC 	6	20230112	RGLT01166	0	117,6					
BD	BANQUE DETAIL	01/05/2001	20230112	41110000	CLIENTS	411CL00092	CL00092 	6	20230112	RGLT01169	0	117,6					
BD	BANQUE DETAIL	01/05/2001	20230112	41110000	CLIENTS	411NAI00	NAI 	6	20230112	RGLT01170	0	837,6					
BD	BANQUE DETAIL	01/05/2001	20230112	41110000	CLIENTS	411CL00138	 	6	20230112	RGLT01172	0	1317,6					
BD	BANQUE DETAIL	01/05/2001	20230112	41110000	CLIENTS	411CL00117	KB94 	6	20230112	RGLT01173	0	1317,6					
BD	BANQUE DETAIL	01/05/2001	20230112	41110000	CLIENTS	411CL00130	WB ISSY LES MOULINEAUX 	6	20230112	RGLT01171	0	1317,6					
BD	BANQUE DETAIL	01/05/2001	20230112	41110000	CLIENTS	411BHW00	BHW 	6	20230112	RGLT01160	0	1317,6					
BD	BANQUE DETAIL	01/05/2001	20230112	41110000	CLIENTS	411HWL00	HWL 	6	20230112	RGLT01161	0	1317,6					
BD	BANQUE DETAIL	01/05/2001	20230112	41110000	CLIENTS	411HWS00	HWS 	6	20230112	RGLT01162	0	717,6					
BD	BANQUE DETAIL	01/05/2001	20230112	41110000	CLIENTS	411CL00139	MEAT CHATILLON 	6	20230112	RGLT01165	0	120					
BD	BANQUE DETAIL	01/05/2001	20230112	41110000	CLIENTS	411BH000	BH 	6	20230112	RGLT01168	0	1317,6					
BD	BANQUE DETAIL	01/05/2001	20230112	41110000	CLIENTS	411HWR00	HWR 	6	20230112	RGLT01163	0	717,6					
BD	BANQUE DETAIL	01/05/2001	20230112	41110000	CLIENTS	411MEL00	MEL 	6	20230112	RGLT01164	0	837,6					
BD	BANQUE DETAIL	01/06/2001	20230112	41110000	CLIENTS	411CL00138	 	7	20230112	IMPAYES  REMISE PRELV  DU 12/01/2023	1317,6	0					
BD	BANQUE DETAIL	01/06/2001	20230112	51110000	REMISES PRLVTS CLIENTS			7	20230112	IMPAYES DDU REMISE PRELV 12/01/2023	0	1317,6					
BD	BANQUE DETAIL	01/07/2001	20230131	42100000	SALARIES	421ADA	  	8	20230131	Salaires janvier/23 BOUALI ADAM	2460,31	0					
BD	BANQUE DETAIL	01/07/2001	20230131	42100000	SALARIES	421ARNAUD	 ARNAUD 	8	20230131	Salaires janvier/23 ARNAUD XAVIER	4610,27	0					
BD	BANQUE DETAIL	01/07/2001	20230131	42100000	SALARIES	421HAMROUNI	 HAYTHEM 	8	20230131	Salaires janvier/23 HAMROUNI HAYTHEM	2358,44	0					
BD	BANQUE DETAIL	01/07/2001	20230131	42100000	SALARIES	421HAOUACHE	 SELIM 	8	20230131	Salaires janvier/23 HAOUACHE SELIM	3454,67	0					
BD	BANQUE DETAIL	01/07/2001	20230131	42100000	SALARIES	421HAYT	  	8	20230131	Salaires janvier/23 BOUBTANE HAYTAM	3874,38	0					
BD	BANQUE DETAIL	01/07/2001	20230131	42100000	SALARIES	421HRISTOVA	HRISTOVA LORA 421HRISTOVA 	8	20230131	Salaires janvier/23 HRISTOVA LORA	3626,93	0					
BD	BANQUE DETAIL	01/07/2001	20230131	42100000	SALARIES	421KAD	  	8	20230131	Salaires janvier/23 SISSOKO KHADIATOU	1892,32	0					
BD	BANQUE DETAIL	01/07/2001	20230131	42100000	SALARIES	421KHENOUFI	RAMZI KHENOUFI 	8	20230131	Salaires janvier/23 KHENOUFI RAMZI	2425,98	0					
BD	BANQUE DETAIL	01/07/2001	20230131	42100000	SALARIES	421KONATE	 421KONATE 	8	20230131	Salaires janvier/23 KONATE DJIBRIL	1870,76	0					
BD	BANQUE DETAIL	01/07/2001	20230131	42100000	SALARIES	421SAM	  	8	20230131	Salaires janvier/23 ESSAHLI SAMIR	2810,81	0					
BD	BANQUE DETAIL	01/07/2001	20230131	42100000	SALARIES	421THERON	 JULIEN 	8	20230131	Salaires janvier/23 THERON JULIEN	1646,43	0					
BD	BANQUE DETAIL	01/07/2001	20230131	42100000	SALARIES	421THO	  	8	20230131	Salaires janvier/23 AUBERT THOMAS	3213,03	0					
BD	BANQUE DETAIL	01/07/2001	20230131	47100000	COMPTE D'ATTENTE			8	20230131	VIREMENT DE SALAIRE JANV 23	0	34244,33					
BD	BANQUE DETAIL	01/08/2001	20230131	47100000	COMPTE D'ATTENTE			10	20230131	RELEVE CB 31/01/2023	0	11432,91					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	FOURSAISON	FOUR SAISONS 	10	20230131	FOUR SEASONS RESOR LE 26/12	8236	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	SNAP	SNAP 	10	20230131	SNAP INC SNAP SNAP LE 29/12	16,18	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	SNAP	SNAP 	10	20230131	SNAP INC SNAP SNAP LE 30/12	16,03	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	SNAP	SNAP 	10	20230131	SNAP INC SNAP SNAP LE 31/12	16,2	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	SNAP	SNAP 	10	20230131	SNAP INC SNAP SNAP LE 01/01	16,13	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	SNAP	SNAP 	10	20230131	SNAP INC SNAP SNAP LE 02/01	16,2	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	SNAP	SNAP 	10	20230131	SNAP INC SNAP SNAP LE 03/01	16,2	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	SNAP	SNAP 	10	20230131	SNAP INC SNAP SNAP LE 04/01	11,02	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	RESTAURANT	RESTAURANTS DIVERS 	10	20230131	NAAN STOP LE 06/01	17	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	DIVERS CB	DIVERS 	10	20230131	APPLE STORE R566 LE 07/01	1665	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	DIVERS CB	DIVERS 	10	20230131	APPLE STORE R566 LE 07/01	0	79					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	DIVERS CB	DIVERS 	10	20230131	APPLE STORE R566 LE 07/01	279	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	ADO	ADO 	10	20230131	ADOBE ACROPRO SUBS LE 10/01	17,99	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	RESTAURANT	RESTAURANTS DIVERS 	10	20230131	LA BELLE POULE LE 12/01	75	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	DIVERS CB	DIVERS 	10	20230131	VOLFONI LE 14/01	60,7	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	CARBU	CARBURANT 	10	20230131	TOTAL LE 19/01	120	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	DIVERS CB	DIVERS 	10	20230131	SumUp  *Taxi Lonza LE 27/01	66	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	LINK	LINKEDIN 	10	20230131	LINKEDIN LE 31/12	124,99	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	LINK	LINKEDIN 	10	20230131	LinkedIn 859942331 LE 01/01	21,42	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	DIVERS CB	DIVERS 	10	20230131	OVH SAS LE 03/01	5,99	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	LINK	LINKEDIN 	10	20230131	LINKEDIN LE 05/01	141,38	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	RESTAURANT	RESTAURANTS DIVERS 	10	20230131	SOU KHO THAI LE 07/01	68,2	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	DIVERS CB	DIVERS 	10	20230131	Hotel at Booking.c LE 10/01	43,05	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	LINK	LINKEDIN 	10	20230131	LINKEDIN LE 11/01	109,16	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	APPLE RETAIL FRANCE EURL	APPLE RETAIL FRANCE EURL PARIS	10	20230131	APPLE.COM/BILL LE 11/01	2,99	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	RESTAURANT	RESTAURANTS DIVERS 	10	20230131	UBER   *EATS LE 14/01	54,98	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	RESTAURANT	RESTAURANTS DIVERS 	10	20230131	UBER   *EATS LE 15/01	52,18	0					
BD	BANQUE DETAIL	01/08/2001	20230131	40110000	FOURNISSEURS	RESTAURANT	RESTAURANTS DIVERS 	10	20230131	UBER   *EATS LE 16/01	22,57	0					
